game_id,play_id,player_to_predict,nfl_id,play_direction,absolute_yardline_number,player_name,player_height,player_weight,player_birth_date,player_position,player_side,player_role,x,y,s,a,dir,o,num_frames_output,ball_land_x,ball_land_y,game_play,frame_id_total,frame,x_next,y_next
2023110500,2130,,54877,,,,,,,,,,41.42,30.13,,,,,,,,2023110500_2130,33,post,41.47,30.84
2023110500,2130,,54877,,,,,,,,,,41.47,30.84,,,,,,,,2023110500_2130,34,post,41.52,31.55
2023110500,2130,,54877,,,,,,,,,,41.52,31.55,,,,,,,,2023110500_2130,35,post,41.55,32.3
2023110500,2130,,54877,,,,,,,,,,41.55,32.3,,,,,,,,2023110500_2130,36,post,41.57,33.05
2023110500,2130,,54877,,,,,,,,,,41.57,33.05,,,,,,,,2023110500_2130,37,post,41.57,33.82
2023110500,2130,,54877,,,,,,,,,,41.57,33.82,,,,,,,,2023110500_2130,38,post,,
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,93.34,43.78,0.43,0.47,236.06,260.97,17.0,76.8199996948242,54.3300018310547,2023110500_2313,1,pre,93.29,43.76
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,93.29,43.76,0.53,0.64,242.74,264.19,17.0,76.8199996948242,54.3300018310547,2023110500_2313,2,pre,93.23,43.73
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,93.23,43.73,0.69,0.88,245.7,258.61,17.0,76.8199996948242,54.3300018310547,2023110500_2313,3,pre,93.17,43.7
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,93.17,43.7,0.76,0.79,247.81,257.78,17.0,76.8199996948242,54.3300018310547,2023110500_2313,4,pre,93.07,43.68
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,93.07,43.68,0.98,1.12,255.59,253.66,17.0,76.8199996948242,54.3300018310547,2023110500_2313,5,pre,92.95,43.66
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.95,43.66,1.17,1.35,260.46,260.52,17.0,76.8199996948242,54.3300018310547,2023110500_2313,6,pre,92.82,43.65
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.82,43.65,1.36,1.32,265.57,258.03,17.0,76.8199996948242,54.3300018310547,2023110500_2313,7,pre,92.68,43.65
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.68,43.65,1.46,1.22,271.25,270.88,17.0,76.8199996948242,54.3300018310547,2023110500_2313,8,pre,92.49,43.71
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.49,43.71,1.81,1.81,282.92,282.66,17.0,76.8199996948242,54.3300018310547,2023110500_2313,9,pre,92.26,43.78
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.26,43.78,2.37,3.28,287.53,296.63,17.0,76.8199996948242,54.3300018310547,2023110500_2313,10,pre,92.01,43.87
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,92.01,43.87,2.79,3.55,291.62,282.84,17.0,76.8199996948242,54.3300018310547,2023110500_2313,11,pre,91.74,43.98
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,91.74,43.98,3.15,3.37,294.62,289.44,17.0,76.8199996948242,54.3300018310547,2023110500_2313,12,pre,91.45,44.13
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,91.45,44.13,3.5,3.45,299.38,278.84,17.0,76.8199996948242,54.3300018310547,2023110500_2313,13,pre,91.13,44.33
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,91.13,44.33,3.98,3.73,303.74,265.8,17.0,76.8199996948242,54.3300018310547,2023110500_2313,14,pre,90.8,44.57
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,90.8,44.57,4.33,3.3,306.77,256.43,17.0,76.8199996948242,54.3300018310547,2023110500_2313,15,pre,90.44,44.84
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,90.44,44.84,4.75,2.94,308.44,252.43,17.0,76.8199996948242,54.3300018310547,2023110500_2313,16,pre,90.05,45.15
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,90.05,45.15,5.11,2.61,310.23,248.37,17.0,76.8199996948242,54.3300018310547,2023110500_2313,17,pre,89.66,45.5
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,89.66,45.5,5.4,2.34,311.66,250.73,17.0,76.8199996948242,54.3300018310547,2023110500_2313,18,pre,89.23,45.86
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,89.23,45.86,5.72,1.95,310.64,251.9,17.0,76.8199996948242,54.3300018310547,2023110500_2313,19,pre,88.79,46.24
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,88.79,46.24,5.94,1.45,309.98,245.17,17.0,76.8199996948242,54.3300018310547,2023110500_2313,20,pre,88.3,46.64
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,88.3,46.64,6.35,1.66,309.32,238.64,17.0,76.8199996948242,54.3300018310547,2023110500_2313,21,pre,87.79,47.04
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,87.79,47.04,6.53,1.47,308.04,236.34,17.0,76.8199996948242,54.3300018310547,2023110500_2313,22,pre,87.26,47.44
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,87.26,47.44,6.73,1.55,306.44,232.97,17.0,76.8199996948242,54.3300018310547,2023110500_2313,23,pre,86.71,47.83
2023110500,2313,True,46277,left,92.0,Cedrick Wilson Jr.,6-5,188.0,1995-11-20,WR,Offense,Targeted Receiver,86.71,47.83,6.85,1.51,304.98,225.54,17.0,76.8199996948242,54.3300018310547,2023110500_2313,24,pre,86.14,48.22
2023110500,2313,,46277,,,,,,,,,,86.14,48.22,,,,,,,,2023110500_2313,25,post,85.55,48.6
2023110500,2313,,46277,,,,,,,,,,85.55,48.6,,,,,,,,2023110500_2313,26,post,84.95,48.97
2023110500,2313,,46277,,,,,,,,,,84.95,48.97,,,,,,,,2023110500_2313,27,post,84.33,49.32
2023110500,2313,,46277,,,,,,,,,,84.33,49.32,,,,,,,,2023110500_2313,28,post,83.7,49.65
2023110500,2313,,46277,,,,,,,,,,83.7,49.65,,,,,,,,2023110500_2313,29,post,83.06,49.96
2023110500,2313,,46277,,,,,,,,,,83.06,49.96,,,,,,,,2023110500_2313,30,post,82.4,50.24
2023110500,2313,,46277,,,,,,,,,,82.4,50.24,,,,,,,,2023110500_2313,31,post,81.73,50.5
2023110500,2313,,46277,,,,,,,,,,81.73,50.5,,,,,,,,2023110500_2313,32,post,81.04,50.74
2023110500,2313,,46277,,,,,,,,,,81.04,50.74,,,,,,,,2023110500_2313,33,post,80.35,50.94
2023110500,2313,,46277,,,,,,,,,,80.35,50.94,,,,,,,,2023110500_2313,34,post,79.64,51.11
2023110500,2313,,46277,,,,,,,,,,79.64,51.11,,,,,,,,2023110500_2313,35,post,78.95,51.25
2023110500,2313,,46277,,,,,,,,,,78.95,51.25,,,,,,,,2023110500_2313,36,post,78.23,51.37
2023110500,2313,,46277,,,,,,,,,,78.23,51.37,,,,,,,,2023110500_2313,37,post,77.52,51.47
2023110500,2313,,46277,,,,,,,,,,77.52,51.47,,,,,,,,2023110500_2313,38,post,76.83,51.55
2023110500,2313,,46277,,,,,,,,,,76.83,51.55,,,,,,,,2023110500_2313,39,post,76.15,51.62
2023110500,2313,,46277,,,,,,,,,,76.15,51.62,,,,,,,,2023110500_2313,40,post,75.5,51.67
2023110500,2313,,46277,,,,,,,,,,75.5,51.67,,,,,,,,2023110500_2313,41,post,,
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.79,43.82,0.18,0.32,46.23,86.56,17.0,76.8199996948242,54.3300018310547,2023110500_2313,1,pre,90.8,43.83
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.8,43.83,0.21,0.28,44.92,85.78,17.0,76.8199996948242,54.3300018310547,2023110500_2313,2,pre,90.84,43.87
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.84,43.87,0.46,0.66,47.62,82.59,17.0,76.8199996948242,54.3300018310547,2023110500_2313,3,pre,90.88,43.92
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.88,43.92,0.61,0.81,36.57,66.25,17.0,76.8199996948242,54.3300018310547,2023110500_2313,4,pre,90.88,43.95
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.88,43.95,0.45,0.34,25.63,69.51,17.0,76.8199996948242,54.3300018310547,2023110500_2313,5,pre,90.85,43.95
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.85,43.95,0.25,0.62,347.29,74.55,17.0,76.8199996948242,54.3300018310547,2023110500_2313,6,pre,90.8,43.94
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.8,43.94,0.35,1.62,277.4,78.04,17.0,76.8199996948242,54.3300018310547,2023110500_2313,7,pre,90.75,43.94
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.75,43.94,0.59,1.9,269.12,67.05,17.0,76.8199996948242,54.3300018310547,2023110500_2313,8,pre,90.68,43.94
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.68,43.94,0.81,1.93,264.39,62.63,17.0,76.8199996948242,54.3300018310547,2023110500_2313,9,pre,90.59,43.93
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.59,43.93,1.05,1.82,272.18,70.41,17.0,76.8199996948242,54.3300018310547,2023110500_2313,10,pre,90.47,43.95
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.47,43.95,1.29,1.73,277.77,76.22,17.0,76.8199996948242,54.3300018310547,2023110500_2313,11,pre,90.33,43.97
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.33,43.97,1.61,2.06,283.13,84.1,17.0,76.8199996948242,54.3300018310547,2023110500_2313,12,pre,90.17,44.02
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,90.17,44.02,2.0,2.61,288.12,69.48,17.0,76.8199996948242,54.3300018310547,2023110500_2313,13,pre,89.96,44.09
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,89.96,44.09,2.45,2.9,290.07,47.16,17.0,76.8199996948242,54.3300018310547,2023110500_2313,14,pre,89.7,44.19
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,89.7,44.19,3.0,3.37,293.83,34.31,17.0,76.8199996948242,54.3300018310547,2023110500_2313,15,pre,89.41,44.34
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,89.41,44.34,3.42,3.53,299.46,25.77,17.0,76.8199996948242,54.3300018310547,2023110500_2313,16,pre,89.11,44.52
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,89.11,44.52,3.74,3.22,301.62,21.86,17.0,76.8199996948242,54.3300018310547,2023110500_2313,17,pre,88.77,44.74
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,88.77,44.74,4.18,3.19,303.82,23.41,17.0,76.8199996948242,54.3300018310547,2023110500_2313,18,pre,88.4,45.0
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,88.4,45.0,4.65,3.18,306.27,18.84,17.0,76.8199996948242,54.3300018310547,2023110500_2313,19,pre,88.0,45.33
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,88.0,45.33,5.21,3.53,309.22,13.97,17.0,76.8199996948242,54.3300018310547,2023110500_2313,20,pre,87.58,45.68
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,87.58,45.68,5.67,3.47,310.99,18.73,17.0,76.8199996948242,54.3300018310547,2023110500_2313,21,pre,87.14,46.06
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,87.14,46.06,5.99,2.75,311.16,19.92,17.0,76.8199996948242,54.3300018310547,2023110500_2313,22,pre,86.68,46.47
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,86.68,46.47,6.2,1.91,311.71,20.89,17.0,76.8199996948242,54.3300018310547,2023110500_2313,23,pre,86.2,46.88
2023110500,2313,True,54486,left,92.0,Trent McDuffie,5-11,195.0,2000-09-13,CB,Defense,Defensive Coverage,86.2,46.88,6.47,1.6,310.01,16.15,17.0,76.8199996948242,54.3300018310547,2023110500_2313,24,pre,85.7,47.29
2023110500,2313,,54486,,,,,,,,,,85.7,47.29,,,,,,,,2023110500_2313,25,post,85.16,47.7
2023110500,2313,,54486,,,,,,,,,,85.16,47.7,,,,,,,,2023110500_2313,26,post,84.59,48.1
2023110500,2313,,54486,,,,,,,,,,84.59,48.1,,,,,,,,2023110500_2313,27,post,83.99,48.47
2023110500,2313,,54486,,,,,,,,,,83.99,48.47,,,,,,,,2023110500_2313,28,post,83.37,48.83
2023110500,2313,,54486,,,,,,,,,,83.37,48.83,,,,,,,,2023110500_2313,29,post,82.74,49.17
2023110500,2313,,54486,,,,,,,,,,82.74,49.17,,,,,,,,2023110500_2313,30,post,82.11,49.47
2023110500,2313,,54486,,,,,,,,,,82.11,49.47,,,,,,,,2023110500_2313,31,post,81.47,49.74
2023110500,2313,,54486,,,,,,,,,,81.47,49.74,,,,,,,,2023110500_2313,32,post,80.81,49.97
2023110500,2313,,54486,,,,,,,,,,80.81,49.97,,,,,,,,2023110500_2313,33,post,80.16,50.16
2023110500,2313,,54486,,,,,,,,,,80.16,50.16,,,,,,,,2023110500_2313,34,post,79.51,50.33
2023110500,2313,,54486,,,,,,,,,,79.51,50.33,,,,,,,,2023110500_2313,35,post,78.87,50.46
2023110500,2313,,54486,,,,,,,,,,78.87,50.46,,,,,,,,2023110500_2313,36,post,78.23,50.57
2023110500,2313,,54486,,,,,,,,,,78.23,50.57,,,,,,,,2023110500_2313,37,post,77.59,50.66
2023110500,2313,,54486,,,,,,,,,,77.59,50.66,,,,,,,,2023110500_2313,38,post,76.95,50.75
2023110500,2313,,54486,,,,,,,,,,76.95,50.75,,,,,,,,2023110500_2313,39,post,76.31,50.84
2023110500,2313,,54486,,,,,,,,,,76.31,50.84,,,,,,,,2023110500_2313,40,post,75.68,50.92
2023110500,2313,,54486,,,,,,,,,,75.68,50.92,,,,,,,,2023110500_2313,41,post,,
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.17,35.91,0.24,0.27,219.81,83.9,17.0,76.8199996948242,54.3300018310547,2023110500_2313,1,pre,80.15,35.89
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.15,35.89,0.17,0.43,215.74,85.18,17.0,76.8199996948242,54.3300018310547,2023110500_2313,2,pre,80.15,35.88
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.15,35.88,0.12,0.49,203.48,86.8,17.0,76.8199996948242,54.3300018310547,2023110500_2313,3,pre,80.15,35.88
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.15,35.88,0.1,0.47,177.12,88.05,17.0,76.8199996948242,54.3300018310547,2023110500_2313,4,pre,80.15,35.86
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.15,35.86,0.19,0.36,182.7,88.05,17.0,76.8199996948242,54.3300018310547,2023110500_2313,5,pre,80.14,35.84
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.14,35.84,0.26,0.53,190.83,89.71,17.0,76.8199996948242,54.3300018310547,2023110500_2313,6,pre,80.13,35.8
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.13,35.8,0.43,0.98,199.09,91.67,17.0,76.8199996948242,54.3300018310547,2023110500_2313,7,pre,80.1,35.76
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.1,35.76,0.61,1.34,217.18,90.84,17.0,76.8199996948242,54.3300018310547,2023110500_2313,8,pre,80.03,35.71
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,80.03,35.71,0.86,1.92,235.1,87.66,17.0,76.8199996948242,54.3300018310547,2023110500_2313,9,pre,79.95,35.67
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.95,35.67,1.07,1.99,240.56,89.34,17.0,76.8199996948242,54.3300018310547,2023110500_2313,10,pre,79.83,35.59
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.83,35.59,1.42,2.25,239.66,89.95,17.0,76.8199996948242,54.3300018310547,2023110500_2313,11,pre,79.7,35.52
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.7,35.52,1.67,2.23,245.24,91.49,17.0,76.8199996948242,54.3300018310547,2023110500_2313,12,pre,79.53,35.45
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.53,35.45,1.88,2.12,249.1,94.56,17.0,76.8199996948242,54.3300018310547,2023110500_2313,13,pre,79.35,35.39
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.35,35.39,2.03,1.76,252.5,97.57,17.0,76.8199996948242,54.3300018310547,2023110500_2313,14,pre,79.15,35.34
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,79.15,35.34,2.26,1.78,256.63,103.82,17.0,76.8199996948242,54.3300018310547,2023110500_2313,15,pre,78.92,35.29
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,78.92,35.29,2.43,1.64,259.56,109.19,17.0,76.8199996948242,54.3300018310547,2023110500_2313,16,pre,78.67,35.25
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,78.67,35.25,2.56,1.53,263.3,113.13,17.0,76.8199996948242,54.3300018310547,2023110500_2313,17,pre,78.41,35.23
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,78.41,35.23,2.62,1.41,267.72,114.47,17.0,76.8199996948242,54.3300018310547,2023110500_2313,18,pre,78.14,35.23
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,78.14,35.23,2.74,1.29,270.79,116.4,17.0,76.8199996948242,54.3300018310547,2023110500_2313,19,pre,77.86,35.24
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,77.86,35.24,2.79,1.07,273.02,117.73,17.0,76.8199996948242,54.3300018310547,2023110500_2313,20,pre,77.58,35.27
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,77.58,35.27,2.85,1.14,276.7,113.34,17.0,76.8199996948242,54.3300018310547,2023110500_2313,21,pre,77.29,35.33
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,77.29,35.33,2.98,1.38,281.53,111.65,17.0,76.8199996948242,54.3300018310547,2023110500_2313,22,pre,76.99,35.41
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,76.99,35.41,3.08,1.59,286.51,107.3,17.0,76.8199996948242,54.3300018310547,2023110500_2313,23,pre,76.7,35.52
2023110500,2313,True,54527,left,92.0,Bryan Cook,6-1,210.0,1999-09-07,FS,Defense,Defensive Coverage,76.7,35.52,3.14,2.0,291.61,102.52,17.0,76.8199996948242,54.3300018310547,2023110500_2313,24,pre,76.4,35.66
2023110500,2313,,54527,,,,,,,,,,76.4,35.66,,,,,,,,2023110500_2313,25,post,76.11,35.83
2023110500,2313,,54527,,,,,,,,,,76.11,35.83,,,,,,,,2023110500_2313,26,post,75.81,36.05
2023110500,2313,,54527,,,,,,,,,,75.81,36.05,,,,,,,,2023110500_2313,27,post,75.49,36.33
2023110500,2313,,54527,,,,,,,,,,75.49,36.33,,,,,,,,2023110500_2313,28,post,75.18,36.65
2023110500,2313,,54527,,,,,,,,,,75.18,36.65,,,,,,,,2023110500_2313,29,post,74.86,37.01
2023110500,2313,,54527,,,,,,,,,,74.86,37.01,,,,,,,,2023110500_2313,30,post,74.54,37.41
2023110500,2313,,54527,,,,,,,,,,74.54,37.41,,,,,,,,2023110500_2313,31,post,74.23,37.84
2023110500,2313,,54527,,,,,,,,,,74.23,37.84,,,,,,,,2023110500_2313,32,post,73.92,38.32
2023110500,2313,,54527,,,,,,,,,,73.92,38.32,,,,,,,,2023110500_2313,33,post,73.62,38.83
2023110500,2313,,54527,,,,,,,,,,73.62,38.83,,,,,,,,2023110500_2313,34,post,73.34,39.38
2023110500,2313,,54527,,,,,,,,,,73.34,39.38,,,,,,,,2023110500_2313,35,post,73.07,39.96
2023110500,2313,,54527,,,,,,,,,,73.07,39.96,,,,,,,,2023110500_2313,36,post,72.81,40.56
2023110500,2313,,54527,,,,,,,,,,72.81,40.56,,,,,,,,2023110500_2313,37,post,72.57,41.18
2023110500,2313,,54527,,,,,,,,,,72.57,41.18,,,,,,,,2023110500_2313,38,post,72.33,41.81
2023110500,2313,,54527,,,,,,,,,,72.33,41.81,,,,,,,,2023110500_2313,39,post,72.1,42.44
2023110500,2313,,54527,,,,,,,,,,72.1,42.44,,,,,,,,2023110500_2313,40,post,71.88,43.08
2023110500,2313,,54527,,,,,,,,,,71.88,43.08,,,,,,,,2023110500_2313,41,post,,
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.09,43.03,0.15,0.38,123.96,357.0,6.0,26.5499992370605,41.6199989318848,2023110500_2418,1,pre,27.1,43.02
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.1,43.02,0.19,0.35,129.97,20.25,6.0,26.5499992370605,41.6199989318848,2023110500_2418,2,pre,27.12,43.01
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.12,43.01,0.2,0.32,95.51,56.18,6.0,26.5499992370605,41.6199989318848,2023110500_2418,3,pre,27.15,43.01
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.15,43.01,0.25,0.4,86.88,81.44,6.0,26.5499992370605,41.6199989318848,2023110500_2418,4,pre,27.17,43.02
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.17,43.02,0.34,0.59,76.4,97.51,6.0,26.5499992370605,41.6199989318848,2023110500_2418,5,pre,27.21,43.03
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.21,43.03,0.38,0.63,67.35,116.0,6.0,26.5499992370605,41.6199989318848,2023110500_2418,6,pre,27.23,43.05
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.23,43.05,0.4,0.81,39.37,149.49,6.0,26.5499992370605,41.6199989318848,2023110500_2418,7,pre,27.25,43.08
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.25,43.08,0.41,0.82,24.5,159.11,6.0,26.5499992370605,41.6199989318848,2023110500_2418,8,pre,27.26,43.13
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.26,43.13,0.48,1.06,2.02,165.92,6.0,26.5499992370605,41.6199989318848,2023110500_2418,9,pre,27.25,43.18
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.25,43.18,0.62,1.18,349.07,172.42,6.0,26.5499992370605,41.6199989318848,2023110500_2418,10,pre,27.24,43.25
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.24,43.25,0.74,1.35,340.54,179.86,6.0,26.5499992370605,41.6199989318848,2023110500_2418,11,pre,27.21,43.32
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.21,43.32,0.85,1.14,336.93,183.03,6.0,26.5499992370605,41.6199989318848,2023110500_2418,12,pre,27.17,43.4
2023110500,2418,True,53591,right,28.0,Noah Gray,6-4,240.0,1999-04-30,TE,Offense,Targeted Receiver,27.17,43.4,0.89,0.79,334.7,186.73,6.0,26.5499992370605,41.6199989318848,2023110500_2418,13,pre,27.14,43.49
